Ticker,industry,sector,averageVolume,averageVolume10days,marketCap
TYRA,Biotechnology,Healthcare,64354,204760,653747712
CTBI,Banks—Regional,Financial Services,53049,46080,653527680
TRNS,Industrial Distribution,Industrials,30154,26970,653011072
GPRO,Consumer Electronics,Technology,1309778,1032060,652186048
RAPT,Biotechnology,Healthcare,334047,333100,651524608
HAYN,Metal Fabrication,Industrials,50201,51480,649800448
DXPE,Industrial Distribution,Industrials,123409,82350,649647168
MYPS,Electronic Gaming & Multimedia,Communication Services,445855,638350,648502976
MESO,Biotechnology,Healthcare,134026,253040,648486976
AVXL,Biotechnology,Healthcare,959032,799450,647509952
HHRS,Oil & Gas E&P,Energy,18393,11780,645538816
AMOT,Electronic Components,Technology,47857,54010,643855936
KELYA,Staffing & Employment Services,Industrials,193514,299650,640308416
CRMT,Auto & Truck Dealerships,Consumer Cyclical,73326,56760,640198272
SPRY,Biotechnology,Healthcare,1693101,981790,637830336
CCSI,Software—Infrastructure,Technology,150257,172620,637760640
NVAX,Biotechnology,Healthcare,5943281,5861190,636931648
TCPC,Asset Management,Financial Services,242911,195050,635440320
KELYB,Staffing & Employment Services,Industrials,388,50,626943232
JOUT,Leisure,Consumer Cyclical,33280,52070,627821824
SNBR,"Furnishings, Fixtures & Appliances",Consumer Cyclical,608196,554080,626919872
MCRB,Biotechnology,Healthcare,3779027,2771360,626714944
GSBC,Banks—Regional,Financial Services,29260,26220,624355776
SCWX,Software—Infrastructure,Technology,95077,219190,619428928
SHCR,Health Information Services,Healthcare,1530437,1269870,618338304
ATLC,Credit Services,Financial Services,19313,26680,615017792
DMRC,Information Technology Services,Technology,140904,98490,617291520
ORGN,Chemicals,Basic Materials,1182413,1945100,611050176
ABST,Software—Application,Technology,1313840,1398500,607028992
HCKT,Information Technology Services,Technology,143654,158730,606593280
SWBI,Aerospace & Defense,Industrials,509732,1399710,606448320
ATEX,Telecom Services,Communication Services,149040,175310,604412096
TBPH,Biotechnology,Healthcare,581655,689450,603405888
CEVA,Semiconductors,Technology,135429,109300,603196160
IRMD,Medical Devices,Healthcare,32860,43220,603039040
NYAX,Information Technology Services,Technology,1134,420,602193856
LIND,Travel Services,Consumer Cyclical,377750,396430,601209408
BENF,Asset Management,Financial Services,313877,702120,602663552
OSPN,Software—Infrastructure,Technology,272024,248800,597644544
BBSI,Staffing & Employment Services,Industrials,36214,30290,595696128
PTSI,Trucking,Industrials,21683,31800,594899072
YORW,Utilities—Regulated Water,Utilities,39811,49990,593557440
LAND,REIT—Specialty,Real Estate,188729,215050,591223424
VTNR,Oil & Gas Refining & Marketing,Energy,2333522,2378820,587350912
OSBC,Banks—Regional,Financial Services,180016,146200,587346048
HBT,Banks—Regional,Financial Services,50767,68030,586668864
PFC,Banks—Regional,Financial Services,166339,226080,585230784
UFCS,Insurance—Property & Casualty,Financial Services,75029,100140,584748224
ZING,Shell Companies,Financial Services,71144,13660,583919104
ATNI,Telecom Services,Communication Services,39642,36000,584059456
FCBC,Banks—Regional,Financial Services,44367,79390,583770112
CVLG,Trucking,Industrials,68896,84960,582708416
CNTA,Biotechnology,Healthcare,152060,234520,578457472
CCAP,Asset Management,Financial Services,113239,171470,578159424
CTLP,Information Technology Services,Technology,330119,409700,577253568
HFWA,Banks—Regional,Financial Services,279652,203840,575015168
HA,Airlines,Industrials,1176659,1530250,570116480
LXRX,Biotechnology,Healthcare,2410396,2864500,568051968
FNKO,Leisure,Consumer Cyclical,484334,614300,566202816
TCMD,Medical Devices,Healthcare,280522,371940,565796608
RXT,Software—Infrastructure,Technology,2292855,3443280,565660416
ONEW,Recreational Vehicles,Consumer Cyclical,90757,66060,565141888
LEGH,Residential Construction,Consumer Cyclical,39562,51580,563670272
QURE,Biotechnology,Healthcare,798132,2175660,562918720
TRST,Banks—Regional,Financial Services,95481,87800,561600320
FORR,Consulting Services,Industrials,62640,58620,557952000
PAHC,Drug Manufacturers—Specialty & Generic,Healthcare,90716,140590,557329536
DHC,REIT—Healthcare Facilities,Real Estate,4372090,3301130,556317440
VTRU,Education & Training Services,Consumer Defensive,22668,13450,556189952
HEPS,Internet Retail,Consumer Cyclical,596904,914380,554196672
TIPT,Insurance—Specialty,Financial Services,95395,117670,554073856
HROW,Drug Manufacturers—Specialty & Generic,Healthcare,534696,932130,552889280
EOSE,Electrical Equipment & Parts,Industrials,6822940,11216050,551952512
WW,Personal Services,Consumer Cyclical,6695562,2329530,551414336
MERC,Paper & Paper Products,Basic Materials,654645,825240,550714624
ZYME,Biotechnology,Healthcare,603573,1229120,550589760
OABI,Biotechnology,Healthcare,644945,863770,550256000
CLSK,Capital Markets,Financial Services,8815742,11163340,548785664
ZEUS,Steel,Basic Materials,103813,84220,548164288
CMPO,Metal Fabrication,Industrials,194357,199960,547958656
GLDD,Engineering & Construction,Industrials,425160,445630,547271104
TMC,Other Industrial Metals & Mining,Basic Materials,1692731,3585130,547248000
BRY,Oil & Gas E&P,Energy,654216,737150,541114240
FRPH,Real Estate Services,Real Estate,22175,12000,540395776
MCFT,Recreational Vehicles,Consumer Cyclical,141055,125630,539205120
MRNS,Biotechnology,Healthcare,909419,1456730,537830720
DOMO,Software—Application,Technology,537054,414980,537801664
ARQT,Biotechnology,Healthcare,1339936,1350810,537445120
RGP,Consulting Services,Industrials,211139,162750,538779840
CASS,Specialty Business Services,Industrials,66409,97240,536177984
UVSP,Banks—Regional,Financial Services,106367,103700,532672160
HSII,Staffing & Employment Services,Industrials,116003,100090,532133312
AMTB,Banks—Regional,Financial Services,81393,109500,530941536
AGEN,Biotechnology,Healthcare,5637521,5062960,530291520
CCBG,Banks—Regional,Financial Services,32442,47990,527162048
TILE,Building Products & Equipment,Industrials,427996,475020,525019456
CVGW,Food Distribution,Consumer Defensive,127573,142250,522858400
BROG,Oil & Gas Midstream,Energy,2765,650,522734752
AMCX,Entertainment,Communication Services,456065,542280,519873984
ANAB,Biotechnology,Healthcare,209240,237160,519678880
CCB,Banks—Regional,Financial Services,47491,61990,518708960
FLWS,Specialty Retail,Consumer Cyclical,608450,454910,518208800
NFBK,Banks—Regional,Financial Services,183186,201710,516950496
MVST,Electrical Equipment & Parts,Industrials,4222480,2981410,516743104
QRTEA,Internet Retail,Consumer Cyclical,9809272,20257660,515299744
VINP,Asset Management,Financial Services,50585,35670,513924640
JANX,Biotechnology,Healthcare,134145,162020,513712928
HTBK,Banks—Regional,Financial Services,378959,471380,513369920
EGHT,Software—Application,Technology,1684647,1735390,512001600
DHIL,Asset Management,Financial Services,10550,12050,510625504
FMBH,Banks—Regional,Financial Services,56972,80400,509116704
AVTE,Biotechnology,Healthcare,88355,125770,508964288
MTLS,Software—Application,Technology,186759,181120,507387264
TRMR,Advertising Agencies,Communication Services,67493,32750,507089088
LQDA,Biotechnology,Healthcare,562662,938200,506414432
LQDT,Internet Retail,Consumer Cyclical,139796,102700,506210112
TSVT,Biotechnology,Healthcare,816949,779520,504000960
PHVS,Biotechnology,Healthcare,32396,149530,502654560
ALEC,Biotechnology,Healthcare,530067,513590,502611360
GOOD,REIT—Diversified,Real Estate,279550,374540,512414112
RWAY,Credit Services,Financial Services,107763,68140,502315296
MITK,Software—Application,Technology,300447,344960,501760864
CFB,Banks—Regional,Financial Services,116647,107280,499614144
AMAL,Banks—Regional,Financial Services,165216,159020,499584576
ISPR,Tobacco,Consumer Defensive,66334,164960,541681792
GCBC,Banks—Regional,Financial Services,16191,25760,497352800
GRVY,Electronic Gaming & Multimedia,Communication Services,22737,21360,496429440
TRIN,Asset Management,Financial Services,306678,296660,494579264
AIRS,Medical Care Facilities,Healthcare,216536,183760,492893824
VITL,Farm Products,Consumer Defensive,235655,277890,492213600
FDUS,Asset Management,Financial Services,74755,89700,492021600
PGC,Banks—Regional,Financial Services,68508,63800,491503776
LUNG,Medical Devices,Healthcare,298173,328380,489970336
VYGR,Biotechnology,Healthcare,647695,1131670,489775488
CABA,Biotechnology,Healthcare,467022,1025180,487829440
ARTNA,Utilities—Regulated Water,Utilities,46821,69070,486853088
RBBN,Telecom Services,Communication Services,664772,676850,486843456
ALPN,Biotechnology,Healthcare,175706,401970,486373216
BWMX,Specialty Retail,Consumer Cyclical,25683,19730,485860832
DGICB,Insurance—Property & Casualty,Financial Services,1232,2160,466837504
TRDA,Biotechnology,Healthcare,107586,354590,485672128
FANH,Insurance Brokers,Financial Services,50795,54350,485556160
SFIX,Apparel Retail,Consumer Cyclical,3325518,3132970,481234400
BTMD,Medical Care Facilities,Healthcare,115654,268400,478740544
CECO,Pollution & Treatment Controls,Industrials,337659,745870,478389376
ITOS,Biotechnology,Healthcare,302408,352030,477803008
QNST,Advertising Agencies,Communication Services,646372,445730,477318112
NRIX,Biotechnology,Healthcare,339890,291750,477300736
EWTX,Biotechnology,Healthcare,205900,330670,477126688
AMRN,Drug Manufacturers—General,Healthcare,2112504,2226810,477102592
KRNY,Banks—Regional,Financial Services,253254,222650,475801184
FATE,Biotechnology,Healthcare,2511998,2049230,474213280
HBNC,Banks—Regional,Financial Services,310286,359910,473807968
ITRN,Communication Equipment,Technology,25526,20840,473153024
DGICA,Insurance—Property & Casualty,Financial Services,33496,37230,472034976
STOK,Biotechnology,Healthcare,248932,390560,471049408
NAUT,Biotechnology,Healthcare,105678,244840,470744832
FMNB,Banks—Regional,Financial Services,117245,114740,470149376
DWAC,Shell Companies,Financial Services,182859,126390,469607200
TSAT,Communication Equipment,Technology,19388,50870,469207840
TERN,Biotechnology,Healthcare,760986,2155860,468744448
BHRB,Banks—Regional,Financial Services,25542,116910,467953920
ALDX,Biotechnology,Healthcare,1379896,2955460,467439680
HAFC,Banks—Regional,Financial Services,188345,214750,467356864
ICPT,Biotechnology,Healthcare,1385331,1409290,466895520
HCVI,Shell Companies,Financial Services,44570,15300,466846432
HIBB,Apparel Retail,Consumer Cyclical,325893,305880,466649376
IHRT,Broadcasting,Communication Services,1271113,1654490,467026368
ENTA,Biotechnology,Healthcare,225711,237730,465956000
SLDP,Electrical Equipment & Parts,Industrials,2427913,2476250,465914592
AURA,Biotechnology,Healthcare,89326,192370,464563232
BWMN,Engineering & Construction,Industrials,90586,217340,463869184
TARS,Biotechnology,Healthcare,210991,256300,463704000
THCH,Restaurants,Consumer Cyclical,426690,310520,463405728
LBC,Banks—Regional,Financial Services,49491,106040,463333344
EZPW,Credit Services,Financial Services,708277,1625190,463294464
DDI,Electronic Gaming & Multimedia,Communication Services,10547,19140,462828768
MXCT,Medical Devices,Healthcare,469185,324290,468804000
TRVG,Internet Content & Information,Communication Services,363270,348920,459027744
IONR,Other Industrial Metals & Mining,Basic Materials,14386,12250,459011872
WASH,Banks—Regional,Financial Services,154152,144110,458497248
HIFS,Banks—Regional,Financial Services,20170,21300,463129760
PROC,Drug Manufacturers—Specialty & Generic,Healthcare,13219,8130,456937216
CDNA,Diagnostics & Research,Healthcare,800127,915000,456703392
CPAA,Shell Companies,Financial Services,134070,207090,456067520
MCBS,Banks—Regional,Financial Services,31265,36470,455100992
NEGG,Internet Retail,Consumer Cyclical,341908,200060,453310816
CNSL,Telecom Services,Communication Services,636155,307700,452598144
TIGR,Capital Markets,Financial Services,1044381,508990,451012192
CAC,Banks—Regional,Financial Services,55759,89460,450479744
NVEC,Semiconductors,Technology,48772,117340,449409536
TPIC,Specialty Industrial Machinery,Industrials,970193,990530,448161888
MSBI,Banks—Regional,Financial Services,72875,64430,446669056
MBWM,Banks—Regional,Financial Services,37232,38820,445423296
PETQ,Drug Manufacturers—Specialty & Generic,Healthcare,194814,190980,448961536
SMBC,Banks—Regional,Financial Services,28057,29270,443483584
BBCP,Engineering & Construction,Industrials,101637,160570,443469984
RPTX,Biotechnology,Healthcare,104029,107820,442769984
GAIN,Asset Management,Financial Services,100768,96590,442400064
VNET,Information Technology Services,Technology,1125949,628030,442386976
CERS,Medical Devices,Healthcare,1222460,1092200,442352416
HDSN,Specialty Chemicals,Basic Materials,489977,538180,441956768
ORGO,Drug Manufacturers—Specialty & Generic,Healthcare,1013872,821730,439727680
SWIM,Building Products & Equipment,Industrials,452342,546780,439641856
AUTL,Biotechnology,Healthcare,688934,565280,439610528
OTLK,Biotechnology,Healthcare,1095801,1355360,438900608
SRDX,Medical Devices,Healthcare,102155,130870,437275040
VALU,Financial Data & Stock Exchanges,Financial Services,2054,4700,436075328
AMRS,Specialty Chemicals,Basic Materials,4963167,3890630,432181600
CAN,Computer Hardware,Technology,2392039,2968020,431607776
AMLI,Other Industrial Metals & Mining,Basic Materials,408714,536210,433391008
RMNI,Software—Application,Technology,318970,304160,430343776
WULF,Capital Markets,Financial Services,3330337,4691700,428304640
IGIC,Insurance—Diversified,Financial Services,35383,38520,425075296
SLGC,Health Information Services,Healthcare,1048500,1373100,424755680
CALT,Biotechnology,Healthcare,6055,4470,424277184
SLAM,Shell Companies,Financial Services,133580,163530,423707840
CLOV,Healthcare Plans,Healthcare,8563904,16031960,421646560
CMBM,Communication Equipment,Technology,99901,98600,421490432
CGEM,Biotechnology,Healthcare,310465,290500,421161632
HIVE,Capital Markets,Financial Services,1256904,2411730,421235232
ICG,Semiconductors,Technology,10257,10110,419566016
NTGR,Communication Equipment,Technology,215506,234930,419275200
RCEL,Medical Devices,Healthcare,280947,567460,419175072
SCPL,Electronic Gaming & Multimedia,Communication Services,503198,249800,418902080
KVSA,Shell Companies,Financial Services,323759,11660,418666592
SLRN,Biotechnology,Healthcare,986053,1300180,1984819968
CHRS,Biotechnology,Healthcare,2956955,3677440,417419072
SGHT,Medical Devices,Healthcare,124519,151230,417242304
ERAS,Biotechnology,Healthcare,733221,955130,416089312
TSP,Trucking,Industrials,2827263,2527500,415302720
HONE,Banks—Regional,Financial Services,193850,197210,415124032
SKYT,Semiconductors,Technology,244444,318970,413587744
QRTEB,Internet Retail,Consumer Cyclical,30080,19770,405817184
EOLS,Drug Manufacturers—Specialty & Generic,Healthcare,573252,608100,412121056
UHG,Residential Construction,Consumer Cyclical,53336,95260,524521568
TROO,Software—Application,Technology,14049,8860,430775488
PUYI,Asset Management,Financial Services,1975,4860,405917920
CGNT,Software—Infrastructure,Technology,409172,532460,405786432
THRX,Biotechnology,Healthcare,162324,181010,404825696
ANGO,Medical Instruments & Supplies,Healthcare,301136,212730,404919648
INVZ,Auto Parts,Consumer Cyclical,1815137,1160620,402149920
SRRK,Biotechnology,Healthcare,343314,847950,401212704
MGTX,Biotechnology,Healthcare,143896,253110,400437024
IGMS,Biotechnology,Healthcare,343480,718970,399131040
BITF,Capital Markets,Financial Services,5834165,11576420,398903392
